in s,C2 in V
9.520000E-08,4.39453E-02
9.840000E-08,3.41797E-02
1.016000E-07,5.37109E-02
1.048000E-07,1.46484E-02
1.080000E-07,4.39453E-02
1.112000E-07,3.41797E-02
1.144000E-07,4.39453E-02
1.176000E-07,6.34766E-02
1.208000E-07,4.39453E-02
1.240000E-07,3.41797E-02
1.272000E-07,5.37109E-02
1.304000E-07,4.39453E-02
1.336000E-07,4.39453E-02
1.368000E-07,6.34766E-02
1.400000E-07,6.34766E-02
1.432000E-07,4.39453E-02
1.464000E-07,2.44141E-02
1.496000E-07,7.32422E-02
1.528000E-07,5.37109E-02
1.560000E-07,3.41797E-02
1.592000E-07,6.34766E-02
1.624000E-07,5.37109E-02
1.656000E-07,3.41797E-02
1.688000E-07,4.39453E-02
1.720000E-07,6.34766E-02
1.752000E-07,4.39453E-02
1.784000E-07,3.41797E-02
1.816000E-07,5.37109E-02
1.848000E-07,2.44141E-02
1.880000E-07,5.37109E-02
1.912000E-07,3.41797E-02
1.944000E-07,4.39453E-02
1.976000E-07,5.37109E-02
2.008000E-07,2.44141E-02
2.040000E-07,5.37109E-02
2.072000E-07,4.39453E-02
2.104000E-07,5.37109E-02
2.136000E-07,7.32422E-02
2.168000E-07,6.34766E-02
2.200000E-07,8.30078E-02
2.232000E-07,4.39453E-02
2.264000E-07,4.39453E-02
2.296000E-07,6.34766E-02
2.328000E-07,4.39453E-02
2.360000E-07,3.41797E-02
2.392000E-07,3.41797E-02
2.424000E-07,8.30078E-02
2.456000E-07,7.32422E-02
2.488000E-07,2.44141E-02
2.520000E-07,3.41797E-02
2.552000E-07,6.34766E-02
2.584000E-07,7.32422E-02
2.616000E-07,6.34766E-02
2.648000E-07,1.46484E-02
2.680000E-07,3.41797E-02
2.712000E-07,7.32422E-02
2.744000E-07,6.34766E-02
2.776000E-07,4.39453E-02
2.808000E-07,6.34766E-02
2.840000E-07,7.32422E-02
2.872000E-07,3.41797E-02
2.904000E-07,4.39453E-02
2.936000E-07,7.32422E-02
2.968000E-07,6.34766E-02
3.000000E-07,4.39453E-02
3.032000E-07,1.02539E-01
3.064000E-07,9.27734E-02
3.096000E-07,4.39453E-02
3.128000E-07,5.37109E-02
3.160000E-07,4.39453E-02
3.192000E-07,8.30078E-02
3.224000E-07,3.41797E-02
3.256000E-07,6.34766E-02
3.288000E-07,4.39453E-02
3.320000E-07,8.30078E-02
3.352000E-07,5.37109E-02
3.384000E-07,6.34766E-02
3.416000E-07,3.41797E-02
3.448000E-07,4.39453E-02
3.480000E-07,4.39453E-02
3.512000E-07,7.32422E-02
3.544000E-07,5.37109E-02
3.576000E-07,5.37109E-02
3.608000E-07,5.37109E-02
3.640000E-07,5.37109E-02
3.672000E-07,4.39453E-02
3.704000E-07,6.34766E-02
3.736000E-07,7.32422E-02
3.768000E-07,9.27734E-02
3.800000E-07,6.34766E-02
3.832000E-07,9.27734E-02
3.864000E-07,6.34766E-02
3.896000E-07,8.30078E-02
3.928000E-07,7.32422E-02
3.960000E-07,3.41797E-02
3.992000E-07,2.44141E-02
4.024000E-07,7.32422E-02
4.056000E-07,6.34766E-02
4.088000E-07,4.39453E-02
4.120000E-07,5.37109E-02
4.152000E-07,8.30078E-02
4.184000E-07,5.37109E-02
4.216000E-07,6.34766E-02
4.248000E-07,5.37109E-02
4.280000E-07,6.34766E-02
4.312000E-07,4.39453E-02
4.344000E-07,5.37109E-02
4.376000E-07,6.34766E-02
4.408000E-07,6.34766E-02
4.440000E-07,7.32422E-02
4.472000E-07,4.39453E-02
4.504000E-07,6.34766E-02
4.536000E-07,5.37109E-02
4.568000E-07,8.30078E-02
4.600000E-07,8.30078E-02
4.632000E-07,1.02539E-01
4.664000E-07,5.37109E-02
4.696000E-07,9.27734E-02
4.728000E-07,6.34766E-02
4.760000E-07,1.02539E-01
4.792000E-07,9.27734E-02
4.824000E-07,5.37109E-02
4.856000E-07,6.34766E-02
4.888000E-07,7.32422E-02
4.920000E-07,9.27734E-02
4.952000E-07,7.32422E-02
4.984000E-07,6.34766E-02
5.016000E-07,7.32422E-02
5.048000E-07,4.39453E-02
5.080000E-07,8.30078E-02
5.112000E-07,7.32422E-02
5.144000E-07,7.32422E-02
5.176000E-07,5.37109E-02
5.208000E-07,7.32422E-02
5.240000E-07,8.30078E-02
5.272000E-07,3.41797E-02
5.304000E-07,3.41797E-02
5.336000E-07,7.32422E-02
5.368000E-07,3.41797E-02
5.400000E-07,7.32422E-02
5.432000E-07,7.32422E-02
5.464000E-07,6.34766E-02
5.496000E-07,9.27734E-02
5.528000E-07,4.39453E-02
5.560000E-07,6.34766E-02
5.592000E-07,7.32422E-02
5.624000E-07,6.34766E-02
5.656000E-07,8.30078E-02
5.688000E-07,7.32422E-02
5.720000E-07,4.39453E-02
5.752000E-07,6.34766E-02
5.784000E-07,4.39453E-02
5.816000E-07,1.02539E-01
5.848000E-07,1.02539E-01
5.880000E-07,6.34766E-02
5.912000E-07,8.30078E-02
5.944000E-07,6.34766E-02
5.976000E-07,1.02539E-01
6.008000E-07,9.27734E-02
6.040000E-07,7.32422E-02
6.072000E-07,6.34766E-02
6.104000E-07,6.34766E-02
6.136000E-07,7.32422E-02
6.168000E-07,4.39453E-02
6.200000E-07,1.02539E-01
6.232000E-07,9.27734E-02
6.264000E-07,7.32422E-02
6.296000E-07,1.02539E-01
6.328000E-07,8.30078E-02
6.360000E-07,5.37109E-02
6.392000E-07,7.32422E-02
6.424000E-07,3.41797E-02
6.456000E-07,5.37109E-02
6.488000E-07,4.39453E-02
6.520000E-07,6.34766E-02
6.552000E-07,7.32422E-02
6.584000E-07,7.32422E-02
6.616000E-07,1.02539E-01
6.648000E-07,8.30078E-02
6.680000E-07,5.37109E-02
6.712000E-07,7.32422E-02
6.744000E-07,7.32422E-02
6.776000E-07,1.02539E-01
6.808000E-07,5.37109E-02
6.840000E-07,6.34766E-02
6.872000E-07,7.32422E-02
6.904000E-07,7.32422E-02
6.936000E-07,7.32422E-02
6.968000E-07,7.32422E-02
7.000000E-07,9.27734E-02
7.032000E-07,8.30078E-02
7.064000E-07,7.32422E-02
7.096000E-07,6.34766E-02
7.128000E-07,8.30078E-02
7.160000E-07,8.30078E-02
7.192000E-07,5.37109E-02
7.224000E-07,7.32422E-02
7.256000E-07,8.30078E-02
7.288000E-07,6.34766E-02
7.320000E-07,1.02539E-01
7.352000E-07,9.27734E-02
7.384000E-07,6.34766E-02
7.416000E-07,6.34766E-02
7.448000E-07,1.02539E-01
7.480000E-07,5.37109E-02
7.512000E-07,7.32422E-02
7.544000E-07,7.32422E-02
7.576000E-07,8.30078E-02
7.608000E-07,8.30078E-02
7.640000E-07,4.39453E-02
7.672000E-07,4.39453E-02
7.704000E-07,9.27734E-02
7.736000E-07,9.27734E-02
7.768000E-07,9.27734E-02
7.800000E-07,1.02539E-01
7.832000E-07,7.32422E-02
7.864000E-07,1.02539E-01
7.896000E-07,6.34766E-02
7.928000E-07,7.32422E-02
7.960000E-07,8.30078E-02
7.992000E-07,1.02539E-01
8.024000E-07,6.34766E-02
8.056000E-07,7.32422E-02
8.088000E-07,9.27734E-02
8.120000E-07,8.30078E-02
8.152000E-07,7.32422E-02
8.184000E-07,7.32422E-02
8.216000E-07,7.32422E-02
8.248000E-07,7.32422E-02
8.280000E-07,7.32422E-02
8.312000E-07,4.39453E-02
8.344000E-07,4.39453E-02
8.376000E-07,8.30078E-02
8.408000E-07,7.32422E-02
8.440000E-07,6.34766E-02
8.472000E-07,8.30078E-02
8.504000E-07,7.32422E-02
8.536000E-07,7.32422E-02
8.568000E-07,7.32422E-02
8.600000E-07,8.30078E-02
8.632000E-07,3.41797E-02
8.664000E-07,7.32422E-02
8.696000E-07,8.30078E-02
8.728000E-07,5.37109E-02
8.760000E-07,8.30078E-02
8.792000E-07,8.30078E-02
8.824000E-07,9.27734E-02
8.856000E-07,9.27734E-02
8.888000E-07,9.27734E-02
8.920000E-07,7.32422E-02
8.952000E-07,9.27734E-02
8.984000E-07,7.32422E-02
9.016000E-07,8.30078E-02
9.048000E-07,9.27734E-02
9.080000E-07,9.27734E-02
9.112000E-07,7.32422E-02
9.144000E-07,1.02539E-01
9.176000E-07,6.34766E-02
9.208000E-07,1.02539E-01
9.240000E-07,7.32422E-02
9.272000E-07,7.32422E-02
9.304000E-07,7.32422E-02
9.336000E-07,8.30078E-02
9.368000E-07,7.32422E-02
9.400000E-07,1.02539E-01
9.432000E-07,1.02539E-01
9.464000E-07,1.22070E-01
9.496000E-07,8.30078E-02
9.528000E-07,8.30078E-02
9.560000E-07,7.32422E-02
9.592000E-07,8.30078E-02
9.624000E-07,7.32422E-02
9.656000E-07,8.30078E-02
9.688000E-07,1.12305E-01
9.720000E-07,9.27734E-02
9.752000E-07,8.30078E-02
9.784000E-07,5.37109E-02
9.816000E-07,8.30078E-02
9.848000E-07,1.12305E-01
9.880000E-07,6.34766E-02
9.912000E-07,1.02539E-01
9.944000E-07,5.37109E-02
9.976000E-07,7.32422E-02
1.000800E-06,8.30078E-02
1.004000E-06,9.27734E-02
1.007200E-06,9.27734E-02
1.010400E-06,1.12305E-01
1.013600E-06,1.02539E-01
1.016800E-06,7.32422E-02
1.020000E-06,7.32422E-02
1.023200E-06,1.02539E-01
1.026400E-06,7.32422E-02
1.029600E-06,9.27734E-02
1.032800E-06,8.30078E-02
1.036000E-06,8.30078E-02
1.039200E-06,1.12305E-01
1.042400E-06,1.02539E-01
1.045600E-06,7.32422E-02
1.048800E-06,1.02539E-01
1.052000E-06,8.30078E-02
1.055200E-06,1.02539E-01
1.058400E-06,1.02539E-01
1.061600E-06,9.27734E-02
1.064800E-06,8.30078E-02
1.068000E-06,1.02539E-01
1.071200E-06,1.02539E-01
1.074400E-06,1.12305E-01
1.077600E-06,8.30078E-02
1.080800E-06,1.02539E-01
1.084000E-06,9.27734E-02
1.087200E-06,1.02539E-01
1.090400E-06,8.30078E-02
1.093600E-06,1.12305E-01
1.096800E-06,7.32422E-02
1.100000E-06,9.27734E-02
1.103200E-06,1.02539E-01
1.106400E-06,1.02539E-01
1.109600E-06,7.32422E-02
1.112800E-06,1.02539E-01
1.116000E-06,5.37109E-02
1.119200E-06,5.37109E-02
1.122400E-06,7.32422E-02
1.125600E-06,1.12305E-01
1.128800E-06,8.30078E-02
1.132000E-06,7.32422E-02
1.135200E-06,5.37109E-02
1.138400E-06,9.27734E-02
1.141600E-06,1.12305E-01
1.144800E-06,8.30078E-02
1.148000E-06,3.41797E-02
1.151200E-06,8.30078E-02
1.154400E-06,5.37109E-02
1.157600E-06,9.27734E-02
1.160800E-06,1.02539E-01
1.164000E-06,6.34766E-02
1.167200E-06,9.27734E-02
1.170400E-06,7.32422E-02
1.173600E-06,1.12305E-01
1.176800E-06,9.27734E-02
1.180000E-06,7.32422E-02
1.183200E-06,1.02539E-01
1.186400E-06,8.30078E-02
1.189600E-06,1.02539E-01
1.192800E-06,7.32422E-02
1.196000E-06,8.30078E-02
1.199200E-06,6.34766E-02
1.202400E-06,9.27734E-02
1.205600E-06,8.30078E-02
1.208800E-06,8.30078E-02
1.212000E-06,7.32422E-02
1.215200E-06,7.32422E-02
1.218400E-06,1.12305E-01
1.221600E-06,8.30078E-02
1.224800E-06,7.32422E-02
1.228000E-06,1.22070E-01
1.231200E-06,1.02539E-01
1.234400E-06,7.32422E-02
1.237600E-06,1.02539E-01
1.240800E-06,4.39453E-02
1.244000E-06,1.02539E-01
1.247200E-06,9.27734E-02
1.250400E-06,7.32422E-02
1.253600E-06,8.30078E-02
1.256800E-06,9.27734E-02
1.260000E-06,8.30078E-02
1.263200E-06,6.34766E-02
1.266400E-06,1.02539E-01
1.269600E-06,8.30078E-02
1.272800E-06,1.02539E-01
1.276000E-06,8.30078E-02
1.279200E-06,9.27734E-02
1.282400E-06,8.30078E-02
1.285600E-06,1.02539E-01
1.288800E-06,8.30078E-02
1.292000E-06,9.27734E-02
1.295200E-06,7.32422E-02
1.298400E-06,7.32422E-02
1.301600E-06,7.32422E-02
1.304800E-06,9.27734E-02
1.308000E-06,8.30078E-02
1.311200E-06,8.30078E-02
1.314400E-06,9.27734E-02
1.317600E-06,1.22070E-01
1.320800E-06,4.39453E-02
1.324000E-06,9.27734E-02
1.327200E-06,8.30078E-02
1.330400E-06,8.30078E-02
1.333600E-06,8.30078E-02
1.336800E-06,7.32422E-02
1.340000E-06,1.02539E-01
1.343200E-06,1.41602E-01
1.346400E-06,4.39453E-02
1.349600E-06,7.32422E-02
1.352800E-06,9.27734E-02
1.356000E-06,9.27734E-02
1.359200E-06,1.12305E-01
1.362400E-06,1.12305E-01
1.365600E-06,9.27734E-02
1.368800E-06,7.32422E-02
1.372000E-06,9.27734E-02
1.375200E-06,8.30078E-02
1.378400E-06,1.02539E-01
1.381600E-06,9.27734E-02
1.384800E-06,7.32422E-02
1.388000E-06,8.30078E-02
1.391200E-06,1.12305E-01
1.394400E-06,1.22070E-01
1.397600E-06,9.27734E-02
1.400800E-06,8.30078E-02
1.404000E-06,9.27734E-02
1.407200E-06,1.02539E-01
1.410400E-06,7.32422E-02
1.413600E-06,1.02539E-01
1.416800E-06,7.32422E-02
1.420000E-06,1.12305E-01
1.423200E-06,1.02539E-01
1.426400E-06,1.02539E-01
1.429600E-06,8.30078E-02
1.432800E-06,8.30078E-02
1.436000E-06,1.12305E-01
1.439200E-06,1.02539E-01
1.442400E-06,7.32422E-02
1.445600E-06,1.12305E-01
1.448800E-06,1.12305E-01
1.452000E-06,1.22070E-01
1.455200E-06,1.22070E-01
1.458400E-06,1.12305E-01
1.461600E-06,1.02539E-01
1.464800E-06,1.41602E-01
1.468000E-06,9.27734E-02
1.471200E-06,6.34766E-02
1.474400E-06,7.32422E-02
1.477600E-06,1.02539E-01
1.480800E-06,5.37109E-02
1.484000E-06,9.27734E-02
1.487200E-06,9.27734E-02
1.490400E-06,1.22070E-01
1.493600E-06,8.30078E-02
1.496800E-06,1.02539E-01
1.500000E-06,8.30078E-02
1.503200E-06,9.27734E-02
1.506400E-06,1.12305E-01
1.509600E-06,1.02539E-01
1.512800E-06,7.32422E-02
1.516000E-06,1.12305E-01
1.519200E-06,7.32422E-02
1.522400E-06,1.41602E-01
1.525600E-06,7.32422E-02
1.528800E-06,1.31836E-01
1.532000E-06,1.02539E-01
1.535200E-06,1.22070E-01
1.538400E-06,8.30078E-02
1.541600E-06,8.30078E-02
1.544800E-06,1.12305E-01
1.548000E-06,8.30078E-02
1.551200E-06,8.30078E-02
1.554400E-06,1.02539E-01
1.557600E-06,7.32422E-02
1.560800E-06,9.27734E-02
1.564000E-06,1.12305E-01
1.567200E-06,1.02539E-01
1.570400E-06,9.27734E-02
1.573600E-06,9.27734E-02
1.576800E-06,9.27734E-02
1.580000E-06,1.31836E-01
1.583200E-06,1.02539E-01
1.586400E-06,1.22070E-01
1.589600E-06,1.12305E-01
1.592800E-06,1.02539E-01
1.596000E-06,1.22070E-01
1.599200E-06,1.12305E-01
1.602400E-06,9.27734E-02
1.605600E-06,1.31836E-01
1.608800E-06,7.32422E-02
1.612000E-06,1.02539E-01
1.615200E-06,7.32422E-02
1.618400E-06,9.27734E-02
1.621600E-06,8.30078E-02
1.624800E-06,1.02539E-01
1.628000E-06,1.31836E-01
1.631200E-06,1.12305E-01
1.634400E-06,9.27734E-02
1.637600E-06,1.02539E-01
1.640800E-06,1.02539E-01
1.644000E-06,1.02539E-01
1.647200E-06,1.02539E-01
1.650400E-06,1.02539E-01
1.653600E-06,1.31836E-01
1.656800E-06,1.31836E-01
1.660000E-06,9.27734E-02
1.663200E-06,1.02539E-01
1.666400E-06,1.02539E-01
1.669600E-06,8.30078E-02
1.672800E-06,1.12305E-01
1.676000E-06,1.12305E-01
1.679200E-06,1.22070E-01
1.682400E-06,8.30078E-02
1.685600E-06,1.12305E-01
1.688800E-06,8.30078E-02
1.692000E-06,1.12305E-01
1.695200E-06,1.12305E-01
1.698400E-06,1.02539E-01
1.701600E-06,1.12305E-01
1.704800E-06,1.12305E-01
1.708000E-06,1.02539E-01
1.711200E-06,1.02539E-01
1.714400E-06,1.12305E-01
1.717600E-06,1.31836E-01
1.720800E-06,1.02539E-01
1.724000E-06,8.30078E-02
1.727200E-06,1.22070E-01
1.730400E-06,9.27734E-02
1.733600E-06,1.12305E-01
1.736800E-06,7.32422E-02
1.740000E-06,1.22070E-01
1.743200E-06,1.41602E-01
1.746400E-06,1.31836E-01
1.749600E-06,8.30078E-02
1.752800E-06,1.12305E-01
1.756000E-06,9.27734E-02
1.759200E-06,1.12305E-01
1.762400E-06,1.02539E-01
1.765600E-06,1.12305E-01
1.768800E-06,1.02539E-01
1.772000E-06,1.02539E-01
1.775200E-06,1.12305E-01
1.778400E-06,1.22070E-01
1.781600E-06,1.02539E-01
1.784800E-06,1.12305E-01
1.788000E-06,1.02539E-01
1.791200E-06,1.12305E-01
1.794400E-06,1.22070E-01
1.797600E-06,1.12305E-01
1.800800E-06,1.12305E-01
1.804000E-06,1.12305E-01
1.807200E-06,8.30078E-02
1.810400E-06,1.41602E-01
1.813600E-06,1.31836E-01
1.816800E-06,1.12305E-01
1.820000E-06,1.12305E-01
1.823200E-06,1.22070E-01
1.826400E-06,9.27734E-02
1.829600E-06,1.02539E-01
1.832800E-06,1.12305E-01
1.836000E-06,1.12305E-01
1.839200E-06,1.12305E-01
1.842400E-06,1.41602E-01
1.845600E-06,1.22070E-01
1.848800E-06,1.12305E-01
1.852000E-06,1.22070E-01
1.855200E-06,1.02539E-01
1.858400E-06,8.30078E-02
1.861600E-06,1.31836E-01
1.864800E-06,9.27734E-02
1.868000E-06,1.12305E-01
1.871200E-06,1.02539E-01
1.874400E-06,1.12305E-01
1.877600E-06,1.41602E-01
1.880800E-06,1.12305E-01
1.884000E-06,1.22070E-01
1.887200E-06,1.41602E-01
1.890400E-06,1.02539E-01
1.893600E-06,1.12305E-01
1.896800E-06,1.12305E-01
1.900000E-06,1.61133E-01
1.903200E-06,9.27734E-02
1.906400E-06,7.32422E-02
1.909600E-06,1.12305E-01
1.912800E-06,1.51367E-01
1.916000E-06,1.31836E-01
1.919200E-06,8.30078E-02
1.922400E-06,1.12305E-01
1.925600E-06,1.12305E-01
1.928800E-06,1.12305E-01
1.932000E-06,1.41602E-01
1.935200E-06,1.12305E-01
1.938400E-06,1.12305E-01
1.941600E-06,1.12305E-01
1.944800E-06,1.31836E-01
1.948000E-06,1.02539E-01
1.951200E-06,1.41602E-01
1.954400E-06,1.12305E-01
1.957600E-06,7.32422E-02
1.960800E-06,1.31836E-01
1.964000E-06,1.31836E-01
1.967200E-06,9.27734E-02
1.970400E-06,1.02539E-01
1.973600E-06,1.02539E-01
1.976800E-06,9.27734E-02
1.980000E-06,1.22070E-01
1.983200E-06,1.31836E-01
1.986400E-06,1.12305E-01
1.989600E-06,1.31836E-01
1.992800E-06,1.41602E-01
1.996000E-06,1.02539E-01
1.999200E-06,1.22070E-01
2.002400E-06,1.41602E-01
2.005600E-06,1.12305E-01
2.008800E-06,1.12305E-01
2.012000E-06,7.32422E-02
2.015200E-06,1.22070E-01
2.018400E-06,1.12305E-01
2.021600E-06,1.51367E-01
2.024800E-06,8.30078E-02
2.028000E-06,1.02539E-01
2.031200E-06,9.27734E-02
2.034400E-06,1.31836E-01
2.037600E-06,1.02539E-01
2.040800E-06,1.02539E-01
2.044000E-06,1.12305E-01
2.047200E-06,1.31836E-01
2.050400E-06,8.30078E-02
2.053600E-06,9.27734E-02
2.056800E-06,1.12305E-01
2.060000E-06,1.02539E-01
2.063200E-06,1.22070E-01
2.066400E-06,1.41602E-01
2.069600E-06,8.30078E-02
2.072800E-06,1.22070E-01
2.076000E-06,1.22070E-01
2.079200E-06,1.31836E-01
2.082400E-06,7.32422E-02
2.085600E-06,1.22070E-01
2.088800E-06,8.30078E-02
2.092000E-06,1.31836E-01
2.095200E-06,1.22070E-01
2.098400E-06,1.31836E-01
2.101600E-06,1.02539E-01
2.104800E-06,1.12305E-01
2.108000E-06,1.41602E-01
2.111200E-06,1.41602E-01
2.114400E-06,1.12305E-01
2.117600E-06,1.41602E-01
2.120800E-06,1.31836E-01
2.124000E-06,1.31836E-01
2.127200E-06,1.22070E-01
2.130400E-06,1.41602E-01
2.133600E-06,1.41602E-01
2.136800E-06,1.31836E-01
2.140000E-06,1.22070E-01
2.143200E-06,1.22070E-01
2.146400E-06,1.12305E-01
2.149600E-06,1.51367E-01
2.152800E-06,1.31836E-01
2.156000E-06,1.41602E-01
2.159200E-06,1.51367E-01
2.162400E-06,1.31836E-01
2.165600E-06,1.12305E-01
2.168800E-06,1.41602E-01
2.172000E-06,1.12305E-01
2.175200E-06,1.22070E-01
2.178400E-06,1.41602E-01
2.181600E-06,1.61133E-01
2.184800E-06,1.12305E-01
2.188000E-06,1.41602E-01
2.191200E-06,1.41602E-01
2.194400E-06,1.41602E-01
2.197600E-06,1.41602E-01
2.200800E-06,1.31836E-01
2.204000E-06,1.41602E-01
2.207200E-06,1.41602E-01
2.210400E-06,9.27734E-02
2.213600E-06,1.12305E-01
2.216800E-06,1.22070E-01
2.220000E-06,1.22070E-01
2.223200E-06,1.12305E-01
2.226400E-06,9.27734E-02
2.229600E-06,1.41602E-01
2.232800E-06,1.31836E-01
2.236000E-06,1.22070E-01
2.239200E-06,1.12305E-01
2.242400E-06,1.31836E-01
2.245600E-06,1.12305E-01
2.248800E-06,1.31836E-01
2.252000E-06,1.02539E-01
2.255200E-06,1.61133E-01
2.258400E-06,1.41602E-01
2.261600E-06,1.31836E-01
2.264800E-06,1.41602E-01
2.268000E-06,1.31836E-01
2.271200E-06,1.41602E-01
2.274400E-06,1.12305E-01
2.277600E-06,1.41602E-01
2.280800E-06,1.12305E-01
2.284000E-06,1.41602E-01
2.287200E-06,1.12305E-01
2.290400E-06,1.51367E-01
2.293600E-06,1.12305E-01
2.296800E-06,1.12305E-01
2.300000E-06,1.02539E-01
2.303200E-06,9.27734E-02
2.306400E-06,1.12305E-01
2.309600E-06,1.51367E-01
2.312800E-06,1.22070E-01
2.316000E-06,1.51367E-01
2.319200E-06,1.12305E-01
2.322400E-06,1.31836E-01
2.325600E-06,1.12305E-01
2.328800E-06,1.31836E-01
2.332000E-06,1.12305E-01
2.335200E-06,1.22070E-01
2.338400E-06,1.12305E-01
2.341600E-06,1.41602E-01
2.344800E-06,1.12305E-01
2.348000E-06,1.31836E-01
2.351200E-06,9.27734E-02
2.354400E-06,1.41602E-01
2.357600E-06,1.41602E-01
2.360800E-06,1.41602E-01
2.364000E-06,1.41602E-01
2.367200E-06,1.51367E-01
2.370400E-06,1.41602E-01
2.373600E-06,1.31836E-01
2.376800E-06,1.02539E-01
2.380000E-06,1.41602E-01
2.383200E-06,1.02539E-01
2.386400E-06,1.22070E-01
2.389600E-06,1.41602E-01
2.392800E-06,1.70898E-01
2.396000E-06,1.22070E-01
2.399200E-06,1.22070E-01
2.402400E-06,1.02539E-01
2.405600E-06,1.41602E-01
2.408800E-06,1.12305E-01
2.412000E-06,1.22070E-01
2.415200E-06,1.61133E-01
2.418400E-06,1.41602E-01
2.421600E-06,1.22070E-01
2.424800E-06,1.22070E-01
2.428000E-06,1.41602E-01
2.431200E-06,1.41602E-01
2.434400E-06,1.31836E-01
2.437600E-06,1.31836E-01
2.440800E-06,1.41602E-01
2.444000E-06,1.41602E-01
2.447200E-06,1.12305E-01
2.450400E-06,1.31836E-01
2.453600E-06,1.41602E-01
2.456800E-06,1.61133E-01
2.460000E-06,1.41602E-01
2.463200E-06,1.31836E-01
2.466400E-06,1.22070E-01
2.469600E-06,1.61133E-01
2.472800E-06,1.12305E-01
2.476000E-06,1.41602E-01
2.479200E-06,1.12305E-01
2.482400E-06,1.41602E-01
2.485600E-06,1.41602E-01
2.488800E-06,1.61133E-01
2.492000E-06,1.31836E-01
2.495200E-06,1.02539E-01
2.498400E-06,1.41602E-01
2.501600E-06,1.41602E-01
2.504800E-06,1.12305E-01
2.508000E-06,1.41602E-01
2.511200E-06,1.51367E-01
2.514400E-06,1.41602E-01
2.517600E-06,1.31836E-01
2.520800E-06,1.22070E-01
2.524000E-06,1.31836E-01
2.527200E-06,1.41602E-01
2.530400E-06,1.22070E-01
2.533600E-06,1.41602E-01
2.536800E-06,1.41602E-01
2.540000E-06,1.41602E-01
2.543200E-06,1.61133E-01
2.546400E-06,1.41602E-01
2.549600E-06,1.61133E-01
2.552800E-06,1.41602E-01
2.556000E-06,1.22070E-01
2.559200E-06,1.70898E-01
2.562400E-06,1.12305E-01
2.565600E-06,1.31836E-01
2.568800E-06,1.12305E-01
2.572000E-06,1.31836E-01
2.575200E-06,1.12305E-01
2.578400E-06,1.70898E-01
2.581600E-06,1.61133E-01
2.584800E-06,1.51367E-01
2.588000E-06,1.12305E-01
2.591200E-06,1.41602E-01
2.594400E-06,1.51367E-01
2.597600E-06,1.41602E-01
2.600800E-06,1.61133E-01
2.604000E-06,1.51367E-01
2.607200E-06,1.41602E-01
2.610400E-06,1.31836E-01
2.613600E-06,1.51367E-01
2.616800E-06,1.61133E-01
2.620000E-06,1.22070E-01
2.623200E-06,1.41602E-01
2.626400E-06,1.31836E-01
2.629600E-06,1.41602E-01
2.632800E-06,1.12305E-01
2.636000E-06,1.41602E-01
2.639200E-06,1.22070E-01
2.642400E-06,1.41602E-01
2.645600E-06,1.41602E-01
2.648800E-06,1.31836E-01
2.652000E-06,1.61133E-01
2.655200E-06,1.41602E-01
2.658400E-06,1.12305E-01
2.661600E-06,1.41602E-01
2.664800E-06,1.41602E-01
2.668000E-06,1.31836E-01
2.671200E-06,1.12305E-01
2.674400E-06,1.41602E-01
2.677600E-06,1.12305E-01
2.680800E-06,1.41602E-01
2.684000E-06,1.41602E-01
2.687200E-06,1.41602E-01
2.690400E-06,1.41602E-01
2.693600E-06,1.41602E-01
2.696800E-06,1.31836E-01
2.700000E-06,1.41602E-01
2.703200E-06,1.51367E-01
2.706400E-06,1.22070E-01
2.709600E-06,1.41602E-01
2.712800E-06,1.51367E-01
2.716000E-06,1.22070E-01
2.719200E-06,1.41602E-01
2.722400E-06,1.31836E-01
2.725600E-06,1.70898E-01
2.728800E-06,1.41602E-01
2.732000E-06,1.51367E-01
2.735200E-06,1.22070E-01
2.738400E-06,1.41602E-01
2.741600E-06,1.41602E-01
2.744800E-06,1.51367E-01
2.748000E-06,1.31836E-01
2.751200E-06,1.61133E-01
2.754400E-06,1.51367E-01
2.757600E-06,1.41602E-01
2.760800E-06,1.41602E-01
2.764000E-06,1.61133E-01
2.767200E-06,1.41602E-01
2.770400E-06,1.61133E-01
2.773600E-06,1.31836E-01
2.776800E-06,1.12305E-01
2.780000E-06,1.41602E-01
2.783200E-06,1.80664E-01
2.786400E-06,1.31836E-01
2.789600E-06,1.80664E-01
2.792800E-06,1.31836E-01
2.796000E-06,1.31836E-01
2.799200E-06,1.12305E-01
2.802400E-06,1.41602E-01
2.805600E-06,1.61133E-01
2.808800E-06,1.51367E-01
2.812000E-06,1.70898E-01
2.815200E-06,1.31836E-01
2.818400E-06,1.51367E-01
2.821600E-06,1.41602E-01
2.824800E-06,1.22070E-01
2.828000E-06,1.61133E-01
2.831200E-06,1.22070E-01
2.834400E-06,1.51367E-01
2.837600E-06,1.41602E-01
2.840800E-06,1.61133E-01
2.844000E-06,1.02539E-01
2.847200E-06,1.22070E-01
2.850400E-06,1.41602E-01
2.853600E-06,1.31836E-01
2.856800E-06,1.41602E-01
2.860000E-06,1.41602E-01
2.863200E-06,1.51367E-01
2.866400E-06,1.41602E-01
2.869600E-06,1.41602E-01
2.872800E-06,1.41602E-01
2.876000E-06,1.22070E-01
2.879200E-06,1.61133E-01
2.882400E-06,1.61133E-01
2.885600E-06,1.41602E-01
2.888800E-06,1.41602E-01
